x,p,d,q,P,D,Q,p_norm,p_estac,p_ind,AIC.model
37,0,0,0,1,2,0,3.38429612390761e-06,0.659888622966644,9.99200722162641e-16,206.508942000692
1499,0,1,4,2,1,4,3.40735192541028e-05,0.0990462007394362,0.807753505560228,71.2619287077247
1500,0,1,4,2,1,5,3.41837725447405e-05,0.118774766167261,0.791434472829064,72.8839030923967
1501,0,1,4,2,1,5,3.41837725447405e-05,0.118774766167261,0.791434472829064,72.8839030923967
1518,0,1,4,3,0,5,3.43180735409335e-05,0.129924169867958,0.725246607739749,60.2450394860687
1519,0,1,4,3,0,5,3.43180735409335e-05,0.129924169867958,0.725246607739749,60.2450394860687
476,0,0,3,1,3,1,3.43768000057869e-07,0.57947059056871,0.19369313610163,125.758123283649
307,0,0,2,0,3,0,3.4387989153311e-07,0.580135029598669,2.19775804999323e-07,153.254782656301
944,0,1,0,3,1,1,3.44674304173544e-06,0.0883466168752821,0.141954200800536,68.968652619131
1634,0,1,5,2,0,1,3.45052473477546e-05,0.0268234043015329,0.892769956046086,51.6815507153364
1620,0,1,5,1,1,5,3.45826321100859e-05,0.0364603282782496,0.907757674962767,71.9391138721299
31,0,0,0,1,1,0,3.46193701818598e-06,0.715244967606419,9.99200722162641e-16,198.013401631423
19,0,0,0,0,3,0,3.46387010285299e-06,0.527065212576931,8.77076189453874e-15,207.602485206027
1236,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1237,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1238,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1239,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1240,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1241,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1242,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1243,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1244,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1245,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1246,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1247,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
1248,0,1,2,3,1,5,3.47436627501137e-05,0.0386262299318257,0.749071515559103,74.4042888605377
455,0,0,3,0,3,4,3.50432941891575e-07,0.601442261298782,0.349122310439384,129.32840800983
49,0,0,0,2,0,0,3.63630380368709e-06,0.54267823901987,1.33226762955019e-15,203.369960537364
269,0,0,1,5,0,4,3.66752285069666e-05,0.336650637598036,0.00250434570898095,127.748046626793
4,0,0,0,0,0,3,3.67897553570379e-06,0.547063242478666,3.66373598126302e-15,195.125533448458
903,0,1,0,1,2,2,3.68073712937759e-07,0.118886690087573,0.451139641583315,104.529757452912
166,0,0,1,0,3,3,3.69568489950083e-09,0.517573358832973,4.71460608075791e-06,163.285286118953
22,0,0,0,0,3,3,3.76340312974076e-09,0.619886942821546,2.33146835171283e-15,193.57845103982
270,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
271,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
272,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
273,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
274,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
275,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
276,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
277,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
278,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
279,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
280,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
281,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
282,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
283,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
284,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
285,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
286,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
287,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
288,0,0,1,5,0,5,3.77083553659924e-05,0.338327285480513,0.0025641390864809,129.607946052827
1160,0,1,2,0,1,1,3.77149366325421e-05,0.0524387731488162,0.654446496434056,63.6512824284222
1338,0,1,3,1,2,5,3.77691309101687e-06,0.0450733913908525,0.96300791945842,141.730082791537
740,0,0,5,0,3,1,3.78616491024812e-07,0.633490336019371,0.430412454647108,125.56171555051
1618,0,1,5,1,1,3,3.80705219437105e-05,0.0314510168882953,0.92123202682303,68.3660869880707
335,0,0,2,1,3,4,3.80845619771788e-08,0.614846513614362,1.37474281181049e-07,143.885352827665
876,0,1,0,0,1,5,3.8254283018041e-06,0.0890951583574716,0.144942154916099,70.7001561685442
1463,0,1,4,0,3,4,3.82960864551228e-07,0.180119683770002,0.888761424293952,134.680464464978
1460,0,1,4,0,3,1,3.88617601892774e-07,0.172834071935508,0.904867880866044,132.167234700777
898,0,1,0,1,1,3,3.89000593574663e-06,0.0885393812250542,0.148969287965734,68.8210227071664
189,0,0,1,1,3,2,3.90605114377547e-09,0.518659924491882,4.71200061691324e-06,163.293815997175
456,0,0,3,0,3,5,3.91921294069763e-07,0.599240072836159,0.251437328473092,131.109566870926
899,0,1,0,1,1,4,3.97797386741368e-06,0.0890331083815657,0.153228808207255,70.8166533155253
1505,0,1,4,2,2,4,3.98346707135794e-05,0.0843083428736401,0.584960820362913,107.096763499948
1339,0,1,3,1,3,0,4.01749307521677e-07,0.127588506915356,0.766219774229485,132.590521890506
1157,0,1,2,0,0,4,4.02472383358498e-06,0.0351719605190878,0.865018701031108,53.3627193020416
1619,0,1,5,1,1,4,4.03629637537906e-05,0.0308278836037137,0.914923080558634,70.3290432637899
1249,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1250,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1251,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1252,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1253,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1254,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1255,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1256,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1257,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1258,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1259,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1260,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1261,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1262,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1263,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1264,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1265,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1266,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1267,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1268,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1269,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1270,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1271,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1272,0,1,2,4,0,0,4.04223954165498e-06,0.0353475184953877,0.864738644978079,53.3923885061808
1078,0,1,1,2,3,3,4.04447096064196e-08,0.0802614374249333,0.787525878017655,140.093334085558
1472,0,1,4,1,1,1,4.04625574853386e-05,0.13070277122969,0.815077811435758,64.2750303277708
922,0,1,0,2,1,3,4.05255670384487e-06,0.0895106524147239,0.156985080410321,70.8106464464084
311,0,0,2,0,3,4,4.05676919193293e-08,0.617095201951873,1.13154386860437e-07,141.843044204047
1633,0,1,5,2,0,0,4.06060027706767e-05,0.0268995580596727,0.902011013540147,49.7740035696741
684,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
685,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
686,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
687,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
688,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
689,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
690,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
691,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
692,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
693,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
694,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
695,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
696,0,0,4,4,1,5,4.0677386515251e-05,0.55650105764224,0.808794290754369,95.1070274041989
308,0,0,2,0,3,1,4.07914473041194e-07,0.634582356002687,3.6568591155195e-08,140.080274810564
268,0,0,1,5,0,3,4.10125245412419e-05,0.335644511457108,0.00210917889251661,125.917843368599
1461,0,1,4,0,3,2,4.11960587109899e-07,0.192656543735873,0.713234115899312,134.052288132976
945,0,1,0,3,1,2,4.12000417431677e-06,0.0901788553112082,0.161473632136197,70.813044895008
499,0,0,3,2,3,0,4.12160211069916e-07,0.568412747221302,0.210023728474698,126.515538058839
48,0,0,0,1,3,5,4.12700729560931e-09,0.610985433228055,3.10862446895044e-15,199.109871072252
47,0,0,0,1,3,4,4.1299901521938e-09,0.610996503128547,3.10862446895044e-15,197.109830506153
202,0,0,1,2,1,3,4.13471783976387e-05,0.603459997430783,6.54967203805867e-06,148.757300459245
44,0,0,0,1,3,1,4.14697701570055e-09,0.6153905187178,2.22044604925031e-15,192.471749217029
312,0,0,2,0,3,5,4.14739839805447e-08,0.61762831768696,1.08241035023937e-07,143.842422539968
921,0,1,0,2,1,2,4.14982250938085e-06,0.0905336680143509,0.16392536749968,68.8224953992996
24,0,0,0,0,3,5,4.1498928070648e-09,0.611078847790196,3.10862446895044e-15,197.109588456979
946,0,1,0,3,1,3,4.16283755866921e-06,0.0906700478107551,0.164573902327351,72.8148805710407
1369,0,1,3,3,0,0,4.17939384412911e-06,0.0641921749241742,0.814479263667036,52.5935564829286
267,0,0,1,5,0,2,4.18060965877817e-05,0.331045804918448,0.00202897901567223,124.187502390041
1181,0,1,2,1,0,4,4.19712848325789e-06,0.0348836555695721,0.870008532940718,55.2558228910999
1226,0,1,2,3,0,1,4.20172548671237e-06,0.0359070830084803,0.862281684675856,53.3097579563571
1596,0,1,5,0,1,5,4.2110012411175e-05,0.0326373539967097,0.917008000825817,70.1366320838798
1180,0,1,2,1,0,3,4.2314964340325e-06,0.0352232701804527,0.862994069685086,53.2634732040958
1203,0,1,2,2,0,2,4.24918526158153e-06,0.0347957318771881,0.860401151625352,53.2362417554073
923,0,1,0,2,1,4,4.25471640891864e-06,0.0899639876750203,0.163204007691516,72.7452570531671
1586,0,1,5,0,0,1,4.26305376020428e-05,0.0269429460008703,0.903290227993456,47.7891741888917
943,0,1,0,3,1,0,4.26659957327572e-06,0.0912161349315143,0.189889914966313,67.6337385722702
1205,0,1,2,2,0,4,4.27195227713423e-06,0.0352169478075409,0.858464880609704,57.2574253544319
1229,0,1,2,3,0,4,4.2821982770953e-06,0.035201823263091,0.860042940521307,59.2089703654949
1543,0,1,4,4,1,0,4.29792513581379e-05,0.0995941597306167,0.776147118167102,66.6958321294428
1204,0,1,2,2,0,3,4.32249005487964e-06,0.03466131726555,0.861415920994883,55.2287090669411
764,0,0,5,1,3,1,4.32910675967114e-07,0.54098129695187,0.539481427679923,124.297932305293
1610,0,1,5,1,0,1,4.33091903970261e-05,0.0269383240763318,0.903534864210281,49.7882406942459
504,0,0,3,2,3,5,4.33426714737479e-07,0.610464449128164,0.230546724854738,134.188007811489
1227,0,1,2,3,0,2,4.34222034250265e-06,0.0346050201058809,0.861762271537962,55.224873149811
1544,0,1,4,4,1,1,4.34912005193801e-05,0.0999924306214927,0.761273156417219,68.4843507558649
1318,0,1,3,0,3,3,4.35377426706976e-07,0.207373955147751,0.889723245325059,131.619465586763
1459,0,1,4,0,3,0,4.36126752876116e-07,0.155569886470575,0.899048755150349,142.552086183553
882,0,1,0,0,2,5,4.3967205858447e-07,0.0970016799040286,0.633817293817701,106.643720059769
23,0,0,0,0,3,4,4.40474315146093e-09,0.61284188886119,2.99760216648792e-15,195.125113862669
480,0,0,3,1,3,5,4.4167481622515e-07,0.61081673256792,0.213581892267866,132.436119993871
1546,0,1,4,4,1,3,4.42192829398757e-05,0.103200465985437,0.751775909148592,72.2908356433687
1228,0,1,2,3,0,3,4.42527509945497e-06,0.0343413036424627,0.855290291235191,57.2260415146463
1179,0,1,2,1,0,2,4.43048320971888e-06,0.0347803401795384,0.868409361488041,51.4224904155119
1545,0,1,4,4,1,2,4.43532645909648e-05,0.101781496245063,0.750802015555697,70.35783293611
1297,0,1,3,0,0,0,4.43567467301103e-06,0.0778740780333784,0.802128293337077,47.7559923882124
900,0,1,0,1,1,5,4.43921442170861e-06,0.0876173746446643,0.143340664051095,72.4206408981943
1587,0,1,5,0,0,2,4.44152735328621e-05,0.0269289851776526,0.903796079859918,49.7867412194489
895,0,1,0,1,1,0,4.45262580924033e-06,0.139479669615028,0.169259643500942,73.8883491994453
1548,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1549,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1550,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1551,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1552,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1553,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1554,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1555,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1556,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1557,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1558,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1559,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
1560,0,1,4,4,1,5,4.4526449982669e-05,0.103163500723726,0.73796145022832,76.2766894035902
947,0,1,0,3,1,4,4.46297676238341e-06,0.0869775744911804,0.146013718912367,74.515786326464
643,0,0,4,2,3,0,4.46685207351739e-07,0.587732071478642,0.617061659147479,127.354124478259
1609,0,1,5,1,0,0,4.49003008368689e-05,0.02692632058719,0.90421474794219,47.7968960109482
1547,0,1,4,4,1,4,4.49958340615199e-05,0.102597694006935,0.737215741061011,74.2627044191652
1588,0,1,5,0,0,3,4.5669228143313e-05,0.0254978221732725,0.887253860142483,51.4133637554134
877,0,1,0,0,2,0,4.58426652009683e-07,0.263842122580628,0.154892976661845,136.299768446312
595,0,0,4,0,3,0,4.65441876615859e-07,0.844875448083227,0.294263101179401,140.095494865904
1342,0,1,3,1,3,3,4.67394168507121e-07,0.126762729952089,0.897751788660075,134.905631133417
1300,0,1,3,0,0,3,4.69621551298082e-06,0.06150746081394,0.814336723324291,52.4369270039164
1627,0,1,5,1,3,0,4.77001475099355e-07,0.0752043621879756,0.877473315439807,134.858398199304
1561,0,1,4,5,0,0,4.78372445043554e-05,0.124405512595783,0.709368983949559,54.1361270059891
1594,0,1,5,0,1,3,4.81253705568673e-05,0.0303768119659956,0.93179287320825,66.4935763613711
1617,0,1,5,1,1,2,4.85585371633113e-05,0.0303413249645883,0.931918315083301,66.4940000606611
42,0,0,0,1,2,5,4.86164436379283e-05,0.670142195001113,4.66293670342566e-15,188.133787688003
43,0,0,0,1,2,5,4.86164436379283e-05,0.670142195001113,4.66293670342566e-15,188.133787688003
165,0,0,1,0,3,2,4.88079821386256e-09,0.520469661335691,4.99294414435525e-06,161.325974048998
1595,0,1,5,0,1,4,4.89547974458984e-05,0.0288791868380829,0.923245549400989,68.4648083309391
217,0,0,1,3,0,0,4.89783896430183e-05,0.48032042113538,6.29820534825409e-06,131.119380939424
266,0,0,1,5,0,1,4.92429359304462e-05,0.321623992825569,0.00165186840775644,122.793353559053
1199,0,1,2,1,3,4,4.98993924676474e-09,0.0765861642722021,0.34882573388593,135.837115885424
1593,0,1,5,0,1,2,5.00604064929483e-05,0.0302039133993483,0.931682463041873,64.4956755351215
18,0,0,0,0,2,5,5.06915595591128e-05,0.670437809478371,4.66293670342566e-15,186.138610902315
1015,0,1,1,0,1,0,5.07518342190903e-05,0.175456067000537,0.842170193960704,95.0602119440509
768,0,0,5,1,3,5,5.07864618875238e-07,0.56226499405182,0.605227847081052,130.311249074255
1025,0,1,1,0,2,4,5.07976201187898e-07,0.0894107358137752,0.876438216117463,107.411574106979
453,0,0,3,0,3,2,5.08657095826138e-07,0.613611087007261,0.280817282069492,125.553252019079
309,0,0,2,0,3,2,5.10484878554976e-08,0.621613286212799,4.47033896566751e-08,138.240239864844
1190,0,1,2,1,2,1,5.12165604740309e-05,0.0453224919825921,0.24332854701832,104.021501506774
1340,0,1,3,1,3,1,5.12604894088289e-07,0.138661370503169,0.69739763743885,133.546654123059
190,0,0,1,1,3,3,5.14722621419833e-09,0.519843805773096,5.14929390893482e-06,165.324959253831
1484,0,1,4,1,3,1,5.1532480681357e-07,0.212463981552656,0.823909784386521,134.65488211829
928,0,1,0,2,2,3,5.18497462771713e-07,0.103396964540804,0.844147255095279,107.928013134113
1200,0,1,2,1,3,5,5.22030350764978e-08,0.0320181581906223,0.0365195904292314,139.356460677054
1047,0,1,1,1,2,2,5.27557087586523e-07,0.0892365725806158,0.932708245369357,106.43962578773
154,0,0,1,0,1,3,5.29735896631455e-05,0.636427659805896,9.69298025554899e-06,144.818087176033
74,0,0,0,3,0,1,5.30609536994467e-06,0.485835114708963,4.67847982577041e-13,185.120821825212
906,0,1,0,1,2,5,5.31837262378943e-07,0.0980025882038292,0.748636655812477,108.57970826313
1079,0,1,1,2,3,4,5.37949229336213e-08,0.0793701979123987,0.79232679105862,142.42953388977
1325,0,1,3,1,0,4,5.39883139617304e-06,0.0558047035065838,0.798165862596362,56.1001324861766
1195,0,1,2,1,3,0,5.40581114611317e-08,0.0531413679179477,0.31518874680781,134.290361316375
1301,0,1,3,0,0,4,5.41339120499493e-06,0.0567301609480037,0.806163699040587,54.2021795317668
1349,0,1,3,2,0,4,5.42979131567079e-06,0.0564329099691071,0.801411213632531,58.1150582334012
1562,0,1,4,5,0,1,5.4369725896653e-05,0.127343936165213,0.692098365719493,55.958645178084
926,0,1,0,2,2,1,5.43921577488157e-07,0.129391852276062,0.697788966733993,104.80852213653
1372,0,1,3,3,0,3,5.45726612483475e-06,0.0553913260685528,0.792065012809338,58.0857170170029
1158,0,1,2,0,0,5,5.46115371654471e-06,0.0348476924696243,0.850049083635668,55.0478442972451
1347,0,1,3,2,0,2,5.48130393641616e-06,0.0556854404250897,0.795312589039177,54.0898676580605
1324,0,1,3,1,0,3,5.49611541220732e-06,0.0565642679905987,0.796075315724176,54.0988260757643
1394,0,1,3,4,0,1,5.49705880361517e-06,0.0563989299709031,0.79675648012016,56.1150959695225
1348,0,1,3,2,0,3,5.50238506455113e-06,0.0554369435627112,0.792040597790788,56.0812383304916
1371,0,1,3,3,0,2,5.51065941874532e-06,0.0553789225635161,0.792800426174029,56.0886720832549
333,0,0,2,1,3,2,5.52670844054503e-08,0.622416059550525,4.515511697889e-08,140.233006433459
1048,0,1,1,1,2,3,5.53569919342508e-07,0.0890808432113912,0.93696145653428,108.16477418237
1019,0,1,1,0,1,4,5.5403542164793e-06,0.0497474900240852,0.804931554742331,69.3660237900451
46,0,0,0,1,3,3,5.54213950752086e-09,0.613578744685463,2.77555756156289e-15,195.267566521191
177,0,0,1,1,1,2,5.54255266713641e-05,0.605615892586644,5.90171756909008e-06,144.984120847799
1393,0,1,3,4,0,0,5.55242311275698e-06,0.0570811995179038,0.808530937472675,54.2286644703812
1088,0,1,1,3,1,1,5.55558830026805e-06,0.0541881172976976,0.813225587227636,69.5139824681399
1395,0,1,3,4,0,2,5.55606955470521e-06,0.0570731288521445,0.798278967713514,58.1301076721137
1065,0,1,1,2,1,2,5.55788929641373e-06,0.0533576810301779,0.805866318555888,69.4167212466343
1066,0,1,1,2,1,3,5.56377161495357e-06,0.0529371903216318,0.813509506133308,71.413597364139
1041,0,1,1,1,1,2,5.5655095231407e-06,0.0529518043043525,0.813394983195875,67.4135373745411
201,0,0,1,2,1,2,5.58441404442398e-05,0.596853029808402,5.938759997548e-06,146.849479470616
1384,0,1,3,3,2,3,5.59120502546332e-08,0.0854441975942652,0.0141399765376821,130.223554780016
204,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
205,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
206,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
207,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
208,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
209,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
210,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
211,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
212,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
213,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
214,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
215,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
216,0,0,1,2,1,5,5.59158856634493e-05,0.558043867354459,1.24502980251018e-05,148.787949582442
644,0,0,4,2,3,1,5.61795091003856e-07,0.608849594618735,0.653478951621486,128.682683517187
1370,0,1,3,3,0,1,5.62045727574795e-06,0.0581540763817353,0.799488461729301,54.1349924000977
1396,0,1,3,4,0,3,5.63274403758827e-06,0.0573256212474602,0.78526054613394,60.0618517339173
1373,0,1,3,3,0,4,5.63307858017481e-06,0.0547409612228302,0.800748591877285,60.173538777036
1589,0,1,5,0,0,4,5.65323781663655e-05,0.026344354398831,0.895609018271264,53.3221125831659
1018,0,1,1,0,1,3,5.65399762235313e-06,0.0549434261608939,0.816680756106549,67.4921109730829
620,0,0,4,1,3,1,5.65451863660557e-07,0.607055368637038,0.64333970076443,126.692655383297
176,0,0,1,1,1,1,5.67689772212015e-05,0.605262094051262,6.03102850094128e-06,142.990703981199
1637,0,1,5,2,0,4,5.67841341158779e-05,0.0288261642910584,0.898948615775052,57.0152812192414
1089,0,1,1,3,1,2,5.69236837343039e-06,0.049759951652268,0.805510070738972,71.3085210518949
1090,0,1,1,3,1,3,5.69584427675507e-06,0.0534959341147602,0.813903537354395,73.3903300388892
310,0,0,2,0,3,3,5.69733671401306e-08,0.622677184735019,4.54506180469494e-08,140.23027423056
905,0,1,0,1,2,4,5.70426253821167e-07,0.126796239247593,0.516565831026087,107.890085596476
224,0,0,1,3,1,1,5.7164643926212e-05,0.588822235941799,5.35658540112838e-06,146.725224934418
1566,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1567,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1568,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1569,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1570,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1571,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1572,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1573,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1574,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1575,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1576,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1577,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1578,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1579,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1580,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1581,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1582,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1583,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
1584,0,1,4,5,0,5,5.72150580689859e-05,0.132488298807469,0.678653903696615,63.763772903646
