"","p","d","q","P","D","Q","p_valor","p_estac","p_ind","AIC"
"9376",2,2,5,0,2,2,0,0,0,0
"9377",2,2,5,0,2,3,0,0,0,0
"9378",2,2,5,0,2,4,0,0,0,0
"9379",2,2,5,0,2,5,0,0,0,0
"9380",2,2,5,0,3,0,0,0,0,0
"9381",2,2,5,0,3,1,0,0,0,0
"9382",2,2,5,0,3,2,0,0,0,0
"9383",2,2,5,0,3,3,0,0,0,0
"9384",2,2,5,0,3,4,0,0,0,0
"9385",2,2,5,0,3,5,0,0,0,0
"9386",2,2,5,1,0,0,0,0,0,0
"9387",2,2,5,1,0,1,0,0,0,0
"9388",2,2,5,1,0,2,0,0,0,0
"9389",2,2,5,1,0,3,0,0,0,0
"9390",2,2,5,1,0,4,0,0,0,0
"9391",2,2,5,1,0,5,0,0,0,0
"9392",2,2,5,1,1,0,0,0,0,0
"9393",2,2,5,1,1,1,0,0,0,0
"9394",2,2,5,1,1,2,0,0,0,0
"9395",2,2,5,1,1,3,0,0,0,0
"9396",2,2,5,1,1,4,0,0,0,0
"9397",2,2,5,1,1,5,0,0,0,0
"9398",2,2,5,1,2,0,0,0,0,0
"9399",2,2,5,1,2,1,0,0,0,0
"9400",2,2,5,1,2,2,0,0,0,0
"9401",2,2,5,1,2,3,0,0,0,0
"9402",2,2,5,1,2,4,0,0,0,0
"9403",2,2,5,1,2,5,0,0,0,0
"9404",2,2,5,1,3,0,0,0,0,0
"9405",2,2,5,1,3,1,0,0,0,0
"9406",2,2,5,1,3,2,0,0,0,0
"9407",2,2,5,1,3,3,0,0,0,0
"9408",2,2,5,1,3,4,0,0,0,0
"9409",2,2,5,1,3,5,0,0,0,0
"9410",2,2,5,2,0,0,0,0,0,0
"9411",2,2,5,2,0,1,0,0,0,0
"9412",2,2,5,2,0,2,0,0,0,0
"9413",2,2,5,2,0,3,0,0,0,0
"9414",2,2,5,2,0,4,0,0,0,0
"9415",2,2,5,2,0,5,0,0,0,0
"9416",2,2,5,2,1,0,0,0,0,0
"9417",2,2,5,2,1,1,0,0,0,0
"9418",2,2,5,2,1,2,0,0,0,0
"9419",2,2,5,2,1,3,0,0,0,0
"9420",2,2,5,2,1,4,0,0,0,0
"9421",2,2,5,2,1,5,0,0,0,0
"9422",2,2,5,2,2,0,0,0,0,0
"9423",2,2,5,2,2,1,0,0,0,0
"9424",2,2,5,2,2,2,0,0,0,0
"9425",2,2,5,2,2,3,0,0,0,0
"9426",2,2,5,2,2,4,0,0,0,0
"9427",2,2,5,2,2,5,0,0,0,0
"9428",2,2,5,2,3,0,0,0,0,0
"9429",2,2,5,2,3,1,0,0,0,0
"9430",2,2,5,2,3,2,0,0,0,0
"9431",2,2,5,2,3,3,0,0,0,0
"9432",2,2,5,2,3,4,0,0,0,0
"9433",2,2,5,2,3,5,0,0,0,0
"9434",2,2,5,3,0,0,0,0,0,0
"9435",2,2,5,3,0,1,0,0,0,0
"9436",2,2,5,3,0,2,0,0,0,0
"9437",2,2,5,3,0,3,0,0,0,0
"9438",2,2,5,3,0,4,0,0,0,0
"9439",2,2,5,3,0,5,0,0,0,0
"9440",2,2,5,3,1,0,0,0,0,0
"9441",2,2,5,3,1,1,0,0,0,0
"9442",2,2,5,3,1,2,0,0,0,0
"9443",2,2,5,3,1,3,0,0,0,0
"9444",2,2,5,3,1,4,0,0,0,0
"9445",2,2,5,3,1,5,0,0,0,0
"9446",2,2,5,3,2,0,0,0,0,0
"9447",2,2,5,3,2,1,0,0,0,0
"9448",2,2,5,3,2,2,0,0,0,0
"9449",2,2,5,3,2,3,0,0,0,0
"9450",2,2,5,3,2,4,0,0,0,0
"9451",2,2,5,3,2,5,0,0,0,0
"9452",2,2,5,3,3,0,0,0,0,0
"9453",2,2,5,3,3,1,0,0,0,0
"9454",2,2,5,3,3,2,0,0,0,0
"9455",2,2,5,3,3,3,0,0,0,0
"9456",2,2,5,3,3,4,0,0,0,0
"9457",2,2,5,3,3,5,0,0,0,0
"9458",2,2,5,4,0,0,0,0,0,0
"9459",2,2,5,4,0,1,0,0,0,0
"9460",2,2,5,4,0,2,0,0,0,0
"9461",2,2,5,4,0,3,0,0,0,0
"9462",2,2,5,4,0,4,0,0,0,0
"9463",2,2,5,4,0,5,0,0,0,0
"9464",2,2,5,4,1,0,0,0,0,0
"9465",2,2,5,4,1,1,0,0,0,0
"9466",2,2,5,4,1,2,0,0,0,0
"9467",2,2,5,4,1,3,0,0,0,0
"9468",2,2,5,4,1,4,0,0,0,0
"9469",2,2,5,4,1,5,0,0,0,0
"9470",2,2,5,4,2,0,0,0,0,0
"9471",2,2,5,4,2,1,0,0,0,0
"9472",2,2,5,4,2,2,0,0,0,0
"9473",2,2,5,4,2,3,0,0,0,0
"9474",2,2,5,4,2,4,0,0,0,0
"9475",2,2,5,4,2,5,0,0,0,0
"9476",2,2,5,4,3,0,0,0,0,0
"9477",2,2,5,4,3,1,0,0,0,0
"9478",2,2,5,4,3,2,0,0,0,0
"9479",2,2,5,4,3,3,0,0,0,0
"9480",2,2,5,4,3,4,0,0,0,0
"9481",2,2,5,4,3,5,0,0,0,0
"9482",2,2,5,5,0,0,0,0,0,0
"9483",2,2,5,5,0,1,0,0,0,0
"9484",2,2,5,5,0,2,0,0,0,0
"9485",2,2,5,5,0,3,0,0,0,0
"9486",2,2,5,5,0,4,0,0,0,0
"9487",2,2,5,5,0,5,0,0,0,0
"9488",2,2,5,5,1,0,0,0,0,0
"9489",2,2,5,5,1,1,0,0,0,0
"9490",2,2,5,5,1,2,0,0,0,0
"9491",2,2,5,5,1,3,0,0,0,0
"9492",2,2,5,5,1,4,0,0,0,0
"9493",2,2,5,5,1,5,0,0,0,0
"9494",2,2,5,5,2,0,0,0,0,0
"9495",2,2,5,5,2,1,0,0,0,0
"9496",2,2,5,5,2,2,0,0,0,0
"9497",2,2,5,5,2,3,0,0,0,0
"9498",2,2,5,5,2,4,0,0,0,0
"9499",2,2,5,5,2,5,0,0,0,0
"9500",2,2,5,5,3,0,0,0,0,0
"9501",2,2,5,5,3,1,0,0,0,0
"9502",2,2,5,5,3,2,0,0,0,0
"9503",2,2,5,5,3,3,0,0,0,0
"9504",2,2,5,5,3,4,0,0,0,0
"9505",2,2,5,5,3,5,0,0,0,0
"9506",2,3,0,0,0,0,0,0,0,0
"9507",2,3,0,0,0,1,0,0,0,0
"9508",2,3,0,0,0,2,0,0,0,0
"9509",2,3,0,0,0,3,0,0,0,0
"9510",2,3,0,0,0,4,0,0,0,0
"9511",2,3,0,0,0,5,0,0,0,0
"9512",2,3,0,0,1,0,0,0,0,0
"9513",2,3,0,0,1,1,0,0,0,0
"9514",2,3,0,0,1,2,0,0,0,0
"9515",2,3,0,0,1,3,0,0,0,0
"9516",2,3,0,0,1,4,0,0,0,0
"9517",2,3,0,0,1,5,0,0,0,0
"9518",2,3,0,0,2,0,0,0,0,0
"9519",2,3,0,0,2,1,0,0,0,0
"9520",2,3,0,0,2,2,0,0,0,0
"9521",2,3,0,0,2,3,0,0,0,0
"9522",2,3,0,0,2,4,0,0,0,0
"9523",2,3,0,0,2,5,0,0,0,0
"9524",2,3,0,0,3,0,0,0,0,0
"9525",2,3,0,0,3,1,0,0,0,0
"9526",2,3,0,0,3,2,0,0,0,0
"9527",2,3,0,0,3,3,0,0,0,0
"9528",2,3,0,0,3,4,0,0,0,0
"9529",2,3,0,0,3,5,0,0,0,0
"9530",2,3,0,1,0,0,0,0,0,0
"9531",2,3,0,1,0,1,0,0,0,0
"9532",2,3,0,1,0,2,0,0,0,0
"9533",2,3,0,1,0,3,0,0,0,0
"9534",2,3,0,1,0,4,0,0,0,0
"9535",2,3,0,1,0,5,0,0,0,0
"9536",2,3,0,1,1,0,0,0,0,0
"9537",2,3,0,1,1,1,0,0,0,0
"9538",2,3,0,1,1,2,0,0,0,0
"9539",2,3,0,1,1,3,0,0,0,0
"9540",2,3,0,1,1,4,0,0,0,0
"9541",2,3,0,1,1,5,0,0,0,0
"9542",2,3,0,1,2,0,0,0,0,0
"9543",2,3,0,1,2,1,0,0,0,0
"9544",2,3,0,1,2,2,0,0,0,0
"9545",2,3,0,1,2,3,0,0,0,0
"9546",2,3,0,1,2,4,0,0,0,0
"9547",2,3,0,1,2,5,0,0,0,0
"9548",2,3,0,1,3,0,0,0,0,0
"9549",2,3,0,1,3,1,0,0,0,0
"9550",2,3,0,1,3,2,0,0,0,0
"9551",2,3,0,1,3,3,0,0,0,0
"9552",2,3,0,1,3,4,0,0,0,0
"9553",2,3,0,1,3,5,0,0,0,0
"9554",2,3,0,2,0,0,0,0,0,0
"9555",2,3,0,2,0,1,0,0,0,0
"9556",2,3,0,2,0,2,0,0,0,0
"9557",2,3,0,2,0,3,0,0,0,0
"9558",2,3,0,2,0,4,0,0,0,0
"9559",2,3,0,2,0,5,0,0,0,0
"9560",2,3,0,2,1,0,0,0,0,0
"9561",2,3,0,2,1,1,0,0,0,0
"9562",2,3,0,2,1,2,0,0,0,0
"9563",2,3,0,2,1,3,0,0,0,0
"9564",2,3,0,2,1,4,0,0,0,0
"9565",2,3,0,2,1,5,0,0,0,0
"9566",2,3,0,2,2,0,0,0,0,0
"9567",2,3,0,2,2,1,0,0,0,0
"9568",2,3,0,2,2,2,0,0,0,0
"9569",2,3,0,2,2,3,0,0,0,0
"9570",2,3,0,2,2,4,0,0,0,0
"9571",2,3,0,2,2,5,0,0,0,0
"9572",2,3,0,2,3,0,0,0,0,0
"9573",2,3,0,2,3,1,0,0,0,0
"9574",2,3,0,2,3,2,0,0,0,0
"9575",2,3,0,2,3,3,0,0,0,0
"9576",2,3,0,2,3,4,0,0,0,0
"9577",2,3,0,2,3,5,0,0,0,0
"9578",2,3,0,3,0,0,0,0,0,0
"9579",2,3,0,3,0,1,0,0,0,0
"9580",2,3,0,3,0,2,0,0,0,0
"9581",2,3,0,3,0,3,0,0,0,0
"9582",2,3,0,3,0,4,0,0,0,0
"9583",2,3,0,3,0,5,0,0,0,0
"9584",2,3,0,3,1,0,0,0,0,0
"9585",2,3,0,3,1,1,0,0,0,0
"9586",2,3,0,3,1,2,0,0,0,0
"9587",2,3,0,3,1,3,0,0,0,0
"9588",2,3,0,3,1,4,0,0,0,0
"9589",2,3,0,3,1,5,0,0,0,0
"9590",2,3,0,3,2,0,0,0,0,0
"9591",2,3,0,3,2,1,0,0,0,0
"9592",2,3,0,3,2,2,0,0,0,0
"9593",2,3,0,3,2,3,0,0,0,0
"9594",2,3,0,3,2,4,0,0,0,0
"9595",2,3,0,3,2,5,0,0,0,0
"9596",2,3,0,3,3,0,0,0,0,0
"9597",2,3,0,3,3,1,0,0,0,0
"9598",2,3,0,3,3,2,0,0,0,0
"9599",2,3,0,3,3,3,0,0,0,0
"9600",2,3,0,3,3,4,0,0,0,0
"9601",2,3,0,3,3,5,0,0,0,0
"9602",2,3,0,4,0,0,0,0,0,0
"9603",2,3,0,4,0,1,0,0,0,0
"9604",2,3,0,4,0,2,0,0,0,0
"9605",2,3,0,4,0,3,0,0,0,0
"9606",2,3,0,4,0,4,0,0,0,0
"9607",2,3,0,4,0,5,0,0,0,0
"9608",2,3,0,4,1,0,0,0,0,0
"9609",2,3,0,4,1,1,0,0,0,0
"9610",2,3,0,4,1,2,0,0,0,0
"9611",2,3,0,4,1,3,0,0,0,0
"9612",2,3,0,4,1,4,0,0,0,0
"9613",2,3,0,4,1,5,0,0,0,0
"9614",2,3,0,4,2,0,0,0,0,0
"9615",2,3,0,4,2,1,0,0,0,0
"9616",2,3,0,4,2,2,0,0,0,0
"9617",2,3,0,4,2,3,0,0,0,0
"9618",2,3,0,4,2,4,0,0,0,0
"9619",2,3,0,4,2,5,0,0,0,0
"9620",2,3,0,4,3,0,0,0,0,0
"9621",2,3,0,4,3,1,0,0,0,0
"9622",2,3,0,4,3,2,0,0,0,0
"9623",2,3,0,4,3,3,0,0,0,0
"9624",2,3,0,4,3,4,0,0,0,0
"9625",2,3,0,4,3,5,0,0,0,0
"9626",2,3,0,5,0,0,0,0,0,0
"9627",2,3,0,5,0,1,0,0,0,0
"9628",2,3,0,5,0,2,0,0,0,0
"9629",2,3,0,5,0,3,0,0,0,0
"9630",2,3,0,5,0,4,0,0,0,0
"9631",2,3,0,5,0,5,0,0,0,0
"9632",2,3,0,5,1,0,0,0,0,0
"9633",2,3,0,5,1,1,0,0,0,0
"9634",2,3,0,5,1,2,0,0,0,0
"9635",2,3,0,5,1,3,0,0,0,0
"9636",2,3,0,5,1,4,0,0,0,0
"9637",2,3,0,5,1,5,0,0,0,0
"9638",2,3,0,5,2,0,0,0,0,0
"9639",2,3,0,5,2,1,0,0,0,0
"9640",2,3,0,5,2,2,0,0,0,0
"9641",2,3,0,5,2,3,0,0,0,0
"9642",2,3,0,5,2,4,0,0,0,0
"9643",2,3,0,5,2,5,0,0,0,0
"9644",2,3,0,5,3,0,0,0,0,0
"9645",2,3,0,5,3,1,0,0,0,0
"9646",2,3,0,5,3,2,0,0,0,0
"9647",2,3,0,5,3,3,0,0,0,0
"9648",2,3,0,5,3,4,0,0,0,0
"9649",2,3,0,5,3,5,0,0,0,0
"9650",2,3,1,0,0,0,0,0,0,0
"9651",2,3,1,0,0,1,0,0,0,0
"9652",2,3,1,0,0,2,0,0,0,0
"9653",2,3,1,0,0,3,0,0,0,0
"9654",2,3,1,0,0,4,0,0,0,0
"9655",2,3,1,0,0,5,0,0,0,0
"9656",2,3,1,0,1,0,0,0,0,0
"9657",2,3,1,0,1,1,0,0,0,0
"9658",2,3,1,0,1,2,0,0,0,0
"9659",2,3,1,0,1,3,0,0,0,0
"9660",2,3,1,0,1,4,0,0,0,0
"9661",2,3,1,0,1,5,0,0,0,0
"9662",2,3,1,0,2,0,0,0,0,0
"9663",2,3,1,0,2,1,0,0,0,0
"9664",2,3,1,0,2,2,0,0,0,0
"9665",2,3,1,0,2,3,0,0,0,0
"9666",2,3,1,0,2,4,0,0,0,0
"9667",2,3,1,0,2,5,0,0,0,0
"9668",2,3,1,0,3,0,0,0,0,0
"9669",2,3,1,0,3,1,0,0,0,0
"9670",2,3,1,0,3,2,0,0,0,0
"9671",2,3,1,0,3,3,0,0,0,0
"9672",2,3,1,0,3,4,0,0,0,0
"9673",2,3,1,0,3,5,0,0,0,0
"9674",2,3,1,1,0,0,0,0,0,0
"9675",2,3,1,1,0,1,0,0,0,0
"9676",2,3,1,1,0,2,0,0,0,0
"9677",2,3,1,1,0,3,0,0,0,0
"9678",2,3,1,1,0,4,0,0,0,0
"9679",2,3,1,1,0,5,0,0,0,0
"9680",2,3,1,1,1,0,0,0,0,0
"9681",2,3,1,1,1,1,0,0,0,0
"9682",2,3,1,1,1,2,0,0,0,0
"9683",2,3,1,1,1,3,0,0,0,0
"9684",2,3,1,1,1,4,0,0,0,0
"9685",2,3,1,1,1,5,0,0,0,0
"9686",2,3,1,1,2,0,0,0,0,0
"9687",2,3,1,1,2,1,0,0,0,0
"9688",2,3,1,1,2,2,0,0,0,0
"9689",2,3,1,1,2,3,0,0,0,0
"9690",2,3,1,1,2,4,0,0,0,0
"9691",2,3,1,1,2,5,0,0,0,0
"9692",2,3,1,1,3,0,0,0,0,0
"9693",2,3,1,1,3,1,0,0,0,0
"9694",2,3,1,1,3,2,0,0,0,0
"9695",2,3,1,1,3,3,0,0,0,0
"9696",2,3,1,1,3,4,0,0,0,0
"9697",2,3,1,1,3,5,0,0,0,0
"9698",2,3,1,2,0,0,0,0,0,0
"9699",2,3,1,2,0,1,0,0,0,0
"9700",2,3,1,2,0,2,0,0,0,0
"9701",2,3,1,2,0,3,0,0,0,0
"9702",2,3,1,2,0,4,0,0,0,0
"9703",2,3,1,2,0,5,0,0,0,0
"9704",2,3,1,2,1,0,0,0,0,0
"9705",2,3,1,2,1,1,0,0,0,0
"9706",2,3,1,2,1,2,0,0,0,0
"9707",2,3,1,2,1,3,0,0,0,0
"9708",2,3,1,2,1,4,0,0,0,0
"9709",2,3,1,2,1,5,0,0,0,0
"9710",2,3,1,2,2,0,0,0,0,0
"9711",2,3,1,2,2,1,0,0,0,0
"9712",2,3,1,2,2,2,0,0,0,0
"9713",2,3,1,2,2,3,0,0,0,0
"9714",2,3,1,2,2,4,0,0,0,0
"9715",2,3,1,2,2,5,0,0,0,0
"9716",2,3,1,2,3,0,0,0,0,0
"9717",2,3,1,2,3,1,0,0,0,0
"9718",2,3,1,2,3,2,0,0,0,0
"9719",2,3,1,2,3,3,0,0,0,0
"9720",2,3,1,2,3,4,0,0,0,0
"9721",2,3,1,2,3,5,0,0,0,0
"9722",2,3,1,3,0,0,0,0,0,0
"9723",2,3,1,3,0,1,0,0,0,0
"9724",2,3,1,3,0,2,0,0,0,0
"9725",2,3,1,3,0,3,0,0,0,0
"9726",2,3,1,3,0,4,0,0,0,0
"9727",2,3,1,3,0,5,0,0,0,0
"9728",2,3,1,3,1,0,0,0,0,0
"9729",2,3,1,3,1,1,0,0,0,0
"9730",2,3,1,3,1,2,0,0,0,0
"9731",2,3,1,3,1,3,0,0,0,0
"9732",2,3,1,3,1,4,0,0,0,0
"9733",2,3,1,3,1,5,0,0,0,0
"9734",2,3,1,3,2,0,0,0,0,0
"9735",2,3,1,3,2,1,0,0,0,0
"9736",2,3,1,3,2,2,0,0,0,0
"9737",2,3,1,3,2,3,0,0,0,0
"9738",2,3,1,3,2,4,0,0,0,0
"9739",2,3,1,3,2,5,0,0,0,0
"9740",2,3,1,3,3,0,0,0,0,0
"9741",2,3,1,3,3,1,0,0,0,0
"9742",2,3,1,3,3,2,0,0,0,0
"9743",2,3,1,3,3,3,0,0,0,0
"9744",2,3,1,3,3,4,0,0,0,0
"9745",2,3,1,3,3,5,0,0,0,0
"9746",2,3,1,4,0,0,0,0,0,0
"9747",2,3,1,4,0,1,0,0,0,0
"9748",2,3,1,4,0,2,0,0,0,0
"9749",2,3,1,4,0,3,0,0,0,0
"9750",2,3,1,4,0,4,0,0,0,0
"9751",2,3,1,4,0,5,0,0,0,0
"9752",2,3,1,4,1,0,0,0,0,0
"9753",2,3,1,4,1,1,0,0,0,0
"9754",2,3,1,4,1,2,0,0,0,0
"9755",2,3,1,4,1,3,0,0,0,0
"9756",2,3,1,4,1,4,0,0,0,0
"9757",2,3,1,4,1,5,0,0,0,0
"9758",2,3,1,4,2,0,0,0,0,0
"9759",2,3,1,4,2,1,0,0,0,0
"9760",2,3,1,4,2,2,0,0,0,0
"9761",2,3,1,4,2,3,0,0,0,0
"9762",2,3,1,4,2,4,0,0,0,0
"9763",2,3,1,4,2,5,0,0,0,0
"9764",2,3,1,4,3,0,0,0,0,0
"9765",2,3,1,4,3,1,0,0,0,0
"9766",2,3,1,4,3,2,0,0,0,0
"9767",2,3,1,4,3,3,0,0,0,0
"9768",2,3,1,4,3,4,0,0,0,0
"9769",2,3,1,4,3,5,0,0,0,0
"9770",2,3,1,5,0,0,0,0,0,0
"9771",2,3,1,5,0,1,0,0,0,0
"9772",2,3,1,5,0,2,0,0,0,0
"9773",2,3,1,5,0,3,0,0,0,0
"9774",2,3,1,5,0,4,0,0,0,0
"9775",2,3,1,5,0,5,0,0,0,0
"9776",2,3,1,5,1,0,0,0,0,0
"9777",2,3,1,5,1,1,0,0,0,0
"9778",2,3,1,5,1,2,0,0,0,0
"9779",2,3,1,5,1,3,0,0,0,0
"9780",2,3,1,5,1,4,0,0,0,0
"9781",2,3,1,5,1,5,0,0,0,0
"9782",2,3,1,5,2,0,0,0,0,0
"9783",2,3,1,5,2,1,0,0,0,0
"9784",2,3,1,5,2,2,0,0,0,0
"9785",2,3,1,5,2,3,0,0,0,0
"9786",2,3,1,5,2,4,0,0,0,0
"9787",2,3,1,5,2,5,0,0,0,0
"9788",2,3,1,5,3,0,0,0,0,0
"9789",2,3,1,5,3,1,0,0,0,0
"9790",2,3,1,5,3,2,0,0,0,0
"9791",2,3,1,5,3,3,0,0,0,0
"9792",2,3,1,5,3,4,0,0,0,0
"9793",2,3,1,5,3,5,0,0,0,0
"9794",2,3,2,0,0,0,0,0,0,0
"9795",2,3,2,0,0,1,0,0,0,0
"9796",2,3,2,0,0,2,0,0,0,0
"9797",2,3,2,0,0,3,0,0,0,0
"9798",2,3,2,0,0,4,0,0,0,0
"9799",2,3,2,0,0,5,0,0,0,0
"9800",2,3,2,0,1,0,0,0,0,0
"9801",2,3,2,0,1,1,0,0,0,0
"9802",2,3,2,0,1,2,0,0,0,0
"9803",2,3,2,0,1,3,0,0,0,0
"9804",2,3,2,0,1,4,0,0,0,0
"9805",2,3,2,0,1,5,0,0,0,0
"9806",2,3,2,0,2,0,0,0,0,0
"9807",2,3,2,0,2,1,0,0,0,0
"9808",2,3,2,0,2,2,0,0,0,0
"9809",2,3,2,0,2,3,0,0,0,0
"9810",2,3,2,0,2,4,0,0,0,0
"9811",2,3,2,0,2,5,0,0,0,0
"9812",2,3,2,0,3,0,0,0,0,0
"9813",2,3,2,0,3,1,0,0,0,0
"9814",2,3,2,0,3,2,0,0,0,0
"9815",2,3,2,0,3,3,0,0,0,0
"9816",2,3,2,0,3,4,0,0,0,0
"9817",2,3,2,0,3,5,0,0,0,0
"9818",2,3,2,1,0,0,0,0,0,0
"9819",2,3,2,1,0,1,0,0,0,0
"9820",2,3,2,1,0,2,0,0,0,0
"9821",2,3,2,1,0,3,0,0,0,0
"9822",2,3,2,1,0,4,0,0,0,0
"9823",2,3,2,1,0,5,0,0,0,0
"9824",2,3,2,1,1,0,0,0,0,0
"9825",2,3,2,1,1,1,0,0,0,0
"9826",2,3,2,1,1,2,0,0,0,0
"9827",2,3,2,1,1,3,0,0,0,0
"9828",2,3,2,1,1,4,0,0,0,0
"9829",2,3,2,1,1,5,0,0,0,0
"9830",2,3,2,1,2,0,0,0,0,0
"9831",2,3,2,1,2,1,0,0,0,0
"9832",2,3,2,1,2,2,0,0,0,0
"9833",2,3,2,1,2,3,0,0,0,0
"9834",2,3,2,1,2,4,0,0,0,0
"9835",2,3,2,1,2,5,0,0,0,0
"9836",2,3,2,1,3,0,0,0,0,0
"9837",2,3,2,1,3,1,0,0,0,0
"9838",2,3,2,1,3,2,0,0,0,0
"9839",2,3,2,1,3,3,0,0,0,0
"9840",2,3,2,1,3,4,0,0,0,0
"9841",2,3,2,1,3,5,0,0,0,0
"9842",2,3,2,2,0,0,0,0,0,0
"9843",2,3,2,2,0,1,0,0,0,0
"9844",2,3,2,2,0,2,0,0,0,0
"9845",2,3,2,2,0,3,0,0,0,0
"9846",2,3,2,2,0,4,0,0,0,0
"9847",2,3,2,2,0,5,0,0,0,0
"9848",2,3,2,2,1,0,0,0,0,0
"9849",2,3,2,2,1,1,0,0,0,0
"9850",2,3,2,2,1,2,0,0,0,0
"9851",2,3,2,2,1,3,0,0,0,0
"9852",2,3,2,2,1,4,0,0,0,0
"9853",2,3,2,2,1,5,0,0,0,0
"9854",2,3,2,2,2,0,0,0,0,0
"9855",2,3,2,2,2,1,0,0,0,0
"9856",2,3,2,2,2,2,0,0,0,0
"9857",2,3,2,2,2,3,0,0,0,0
"9858",2,3,2,2,2,4,0,0,0,0
"9859",2,3,2,2,2,5,0,0,0,0
"9860",2,3,2,2,3,0,0,0,0,0
"9861",2,3,2,2,3,1,0,0,0,0
"9862",2,3,2,2,3,2,0,0,0,0
"9863",2,3,2,2,3,3,0,0,0,0
"9864",2,3,2,2,3,4,0,0,0,0
"9865",2,3,2,2,3,5,0,0,0,0
"9866",2,3,2,3,0,0,0,0,0,0
"9867",2,3,2,3,0,1,0,0,0,0
"9868",2,3,2,3,0,2,0,0,0,0
"9869",2,3,2,3,0,3,0,0,0,0
"9870",2,3,2,3,0,4,0,0,0,0
"9871",2,3,2,3,0,5,0,0,0,0
"9872",2,3,2,3,1,0,0,0,0,0
"9873",2,3,2,3,1,1,0,0,0,0
"9874",2,3,2,3,1,2,0,0,0,0
"9875",2,3,2,3,1,3,0,0,0,0
"9876",2,3,2,3,1,4,0,0,0,0
"9877",2,3,2,3,1,5,0,0,0,0
"9878",2,3,2,3,2,0,0,0,0,0
"9879",2,3,2,3,2,1,0,0,0,0
"9880",2,3,2,3,2,2,0,0,0,0
"9881",2,3,2,3,2,3,0,0,0,0
"9882",2,3,2,3,2,4,0,0,0,0
"9883",2,3,2,3,2,5,0,0,0,0
"9884",2,3,2,3,3,0,0,0,0,0
"9885",2,3,2,3,3,1,0,0,0,0
"9886",2,3,2,3,3,2,0,0,0,0
"9887",2,3,2,3,3,3,0,0,0,0
"9888",2,3,2,3,3,4,0,0,0,0
"9889",2,3,2,3,3,5,0,0,0,0
"9890",2,3,2,4,0,0,0,0,0,0
"9891",2,3,2,4,0,1,0,0,0,0
"9892",2,3,2,4,0,2,0,0,0,0
"9893",2,3,2,4,0,3,0,0,0,0
"9894",2,3,2,4,0,4,0,0,0,0
"9895",2,3,2,4,0,5,0,0,0,0
"9896",2,3,2,4,1,0,0,0,0,0
"9897",2,3,2,4,1,1,0,0,0,0
"9898",2,3,2,4,1,2,0,0,0,0
"9899",2,3,2,4,1,3,0,0,0,0
"9900",2,3,2,4,1,4,0,0,0,0
"9901",2,3,2,4,1,5,0,0,0,0
"9902",2,3,2,4,2,0,0,0,0,0
"9903",2,3,2,4,2,1,0,0,0,0
"9904",2,3,2,4,2,2,0,0,0,0
"9905",2,3,2,4,2,3,0,0,0,0
"9906",2,3,2,4,2,4,0,0,0,0
"9907",2,3,2,4,2,5,0,0,0,0
"9908",2,3,2,4,3,0,0,0,0,0
"9909",2,3,2,4,3,1,0,0,0,0
"9910",2,3,2,4,3,2,0,0,0,0
"9911",2,3,2,4,3,3,0,0,0,0
"9912",2,3,2,4,3,4,0,0,0,0
"9913",2,3,2,4,3,5,0,0,0,0
"9914",2,3,2,5,0,0,0,0,0,0
"9915",2,3,2,5,0,1,0,0,0,0
"9916",2,3,2,5,0,2,0,0,0,0
"9917",2,3,2,5,0,3,0,0,0,0
"9918",2,3,2,5,0,4,0,0,0,0
"9919",2,3,2,5,0,5,0,0,0,0
"9920",2,3,2,5,1,0,0,0,0,0
"9921",2,3,2,5,1,1,0,0,0,0
"9922",2,3,2,5,1,2,0,0,0,0
"9923",2,3,2,5,1,3,0,0,0,0
"9924",2,3,2,5,1,4,0,0,0,0
"9925",2,3,2,5,1,5,0,0,0,0
"9926",2,3,2,5,2,0,0,0,0,0
"9927",2,3,2,5,2,1,0,0,0,0
"9928",2,3,2,5,2,2,0,0,0,0
"9929",2,3,2,5,2,3,0,0,0,0
"9930",2,3,2,5,2,4,0,0,0,0
"9931",2,3,2,5,2,5,0,0,0,0
"9932",2,3,2,5,3,0,0,0,0,0
"9933",2,3,2,5,3,1,0,0,0,0
"9934",2,3,2,5,3,2,0,0,0,0
"9935",2,3,2,5,3,3,0,0,0,0
"9936",2,3,2,5,3,4,0,0,0,0
"9937",2,3,2,5,3,5,0,0,0,0
"9938",2,3,3,0,0,0,0,0,0,0
"9939",2,3,3,0,0,1,0,0,0,0
"9940",2,3,3,0,0,2,0,0,0,0
"9941",2,3,3,0,0,3,0,0,0,0
"9942",2,3,3,0,0,4,0,0,0,0
"9943",2,3,3,0,0,5,0,0,0,0
"9944",2,3,3,0,1,0,0,0,0,0
"9945",2,3,3,0,1,1,0,0,0,0
"9946",2,3,3,0,1,2,0,0,0,0
"9947",2,3,3,0,1,3,0,0,0,0
"9948",2,3,3,0,1,4,0,0,0,0
"9949",2,3,3,0,1,5,0,0,0,0
"9950",2,3,3,0,2,0,0,0,0,0
"9951",2,3,3,0,2,1,0,0,0,0
"9952",2,3,3,0,2,2,0,0,0,0
"9953",2,3,3,0,2,3,0,0,0,0
"9954",2,3,3,0,2,4,0,0,0,0
"9955",2,3,3,0,2,5,0,0,0,0
"9956",2,3,3,0,3,0,0,0,0,0
